0007 
005120 
1.75000000E+01 
000000  1.95312500E-04  -6.64363796E-01  1.53187788E-01 -7.61336643E-01   5.91291422E-01 -2.73908918E-01  3.53083481E-01 
000001  1.95312500E-04   1.67711578E-02 -1.17967581E+00 -7.76328742E-01  -2.55372535E-01 -5.30944823E-01  5.97202726E-01 
000002  1.95312500E-04  -2.76470752E-01  2.52503755E-01 -7.37152758E-02  -7.05495639E-01  7.20234435E-01 -7.59499279E-01 
000003  1.95312500E-04   4.05348882E-01 -4.39293989E-01 -4.42631551E-02  -2.47720780E-01  2.19367807E-01  1.63288358E-01 
000004  1.95312500E-04  -5.49829251E-01  2.52776228E-01 -1.22299536E-02  -4.61963707E-01 -4.34480162E-01  1.31422627E-01 
000005  1.95312500E-04  -2.46051567E-01  9.71554670E-02  1.40069116E-01   7.10807584E-01  2.80725941E-02  3.56848912E-01 
000006  1.95312500E-04   7.99353683E-01  5.18134595E-01  6.70891538E-01  -1.74146949E-02 -2.21287757E-01  4.24802574E-01 
000007  1.95312500E-04  -2.40619170E-01 -8.24326010E-02  3.68178104E-01  -6.85230941E-01  2.33066329E-01 -5.07412407E-01 
000008  1.95312500E-04  -1.32969052E+00 -3.57614514E-01  1.36403771E+00  -5.25005519E-02 -3.23681037E-01 -4.18975470E-01 
000009  1.95312500E-04  -2.88125394E-01  6.14350940E-01 -2.81052549E-01   3.33812929E-01 -1.37129635E-02 -1.93847751E-01 
000010  1.95312500E-04   6.73224022E-02  3.38082655E-01  1.44282619E-01  -7.58678510E-01 -1.01358595E-01  8.76959202E-01 
000011  1.95312500E-04   1.98853020E+00  1.51177204E+00  1.47897603E+00  -5.35042707E-01  8.19641459E-02  1.13064766E-01 
000012  1.95312500E-04   1.42567593E+00 -7.13682588E-01  2.49729530E-01   6.49038434E-01  1.27724960E-01 -2.22433183E-01 
000013  1.95312500E-04   5.54438592E-01  3.17705225E-01  8.50142521E-01   1.18656376E-01  1.98213182E-02  9.04681310E-01 
000014  1.95312500E-04   5.22774104E-02  4.46586749E-01 -1.14454941E-01  -7.64710055E-01  3.51500560E-02  9.21900260E-01 
000015  1.95312500E-04  -1.49822395E-01  2.03010063E-01 -1.46671122E-01   5.24330306E-01  6.59533228E-01 -1.71595731E-01 
000016  1.95312500E-04  -4.75136900E-01 -3.95642600E-02 -9.13680679E-02   3.38047929E-01 -7.98286118E-02  1.04344569E+00 
000017  1.95312500E-04   1.72008650E-01  4.84530981E-01  4.84673245E-01   8.90507292E-01  6.23492075E-01 -1.95827976E-01 
000018  1.95312500E-04  -5.00449823E-02  6.72425677E-01 -7.69925086E-01   1.53138968E-01  5.47791805E-01 -1.65110112E-01 
000019  1.95312500E-04  -1.50408569E-02 -1.51318244E-01  3.72487368E-01   3.97355440E-01 -2.37991806E-02 -7.18676410E-01 
000020  1.95312500E-04  -4.79798243E-01 -7.49396280E-01 -3.13447041E-01  -5.64505234E-01 -1.41898741E-01  2.48466391E-01 
000021  1.95312500E-04   2.39213140E-01 -1.17376877E-01  8.72530348E-01  -3.95186729E-01  3.06375833E-01 -5.77175219E-01 
000022  1.95312500E-04   1.82626625E-01 -2.18990941E-01 -1.01560643E-01  -6.93777254E-01  3.42837336E-01  2.51110512E-01 
000023  1.95312500E-04   1.81005395E+00 -3.45930499E-01 -1.64794352E-01  -5.44627779E-02 -1.32623634E-01  3.22445344E-01 
