6.50000000E+00  6.81750000E+04  7.58335100E+06   -5.0867533671740595E-01  2.5342567240456770E-01 -2.5524966431283824E-01   -4.2398510021508751E-08    1.8540390676907171E-05  2.8766329434740245E-06    3.6326029449439182E-03 -6.1992339053283906E-03 -5.3945549097632285E-04   2.72740119E+01 8.37810810E+01 2.07957520E+01 
7.00000000E+00  7.29130000E+04  8.15760400E+06   -5.0940048286287798E-01  2.5415082320291743E-01 -2.5524965965996055E-01   -1.8228731884018662E-08    1.9978268628207803E-05  2.8763149221156031E-06    3.6326086022848798E-03 -6.1992325695319640E-03 -5.3945497083095033E-04   2.92599859E+01 9.00867760E+01 2.22543720E+01 
7.50000000E+00  7.80940000E+04  8.73727200E+06   -5.0915134242460314E-01  2.5390168709067834E-01 -2.5524965533392480E-01   -1.6948252771846767E-08    2.1417823982210640E-05  2.8800111258301566E-06    3.6326076714742351E-03 -6.1992292384543584E-03 -5.3946043169983242E-04   3.12865200E+01 9.64348580E+01 2.37876590E+01 
8.00000000E+00  8.33840000E+04  9.31518500E+06   -5.0963769196303121E-01  2.5438804213259847E-01 -2.5524964983043275E-01   -2.1561212467744615E-08    2.2858334184430512E-05  2.8787670894998733E-06    3.6326089170485324E-03 -6.1992278316057451E-03 -5.3945979559899993E-04   3.33553269E+01 1.02811627E+02 2.53857390E+01 
8.50000000E+00  8.82980000E+04  9.88644700E+06   -5.1089714706610745E-01  2.5564750577228723E-01 -2.5524964129382022E-01   -3.3444169399046204E-08    2.4296875878910893E-05  2.8779465735871305E-06    3.6326152377221940E-03 -6.1992305993590841E-03 -5.3945689027114847E-04   3.53537278E+01 1.09082703E+02 2.68624930E+01 
9.00000000E+00  9.30030000E+04  1.04666850E+07   -5.1477907989255045E-01  2.5952944862480221E-01 -2.5524963126774824E-01   -3.9279475269096550E-08    2.5736315643115150E-05  2.8820744654821747E-06    3.6326143235746178E-03 -6.1992352162990125E-03 -5.3945132906685323E-04   3.72954800E+01 1.15393513E+02 2.82807950E+01 
9.50000000E+00  9.84530000E+04  1.10562420E+07   -5.1560831871928203E-01  2.6035869362886227E-01 -2.5524962509041976E-01   -2.4201125977695015E-08    2.7174096330705261E-05  2.8714386690281902E-06    3.6326171382132363E-03 -6.1992449472016301E-03 -5.3945461102896069E-04   3.94879060E+01 1.21939717E+02 2.99145110E+01 
1.00000000E+01  1.03700000E+05  1.16493100E+07   -5.1515674749148055E-01  2.5990712735072502E-01 -2.5524962014075553E-01   -1.9391465246147209E-08    2.8606016530099037E-05  2.8677091909156017E-06    3.6326243057605121E-03 -6.1992408685005509E-03 -5.3945399255361163E-04   4.15430129E+01 1.28477141E+02 3.15808260E+01 
1.05000000E+01  1.09368000E+05  1.22434940E+07   -5.1244638652270624E-01  2.5719676819392051E-01 -2.5524961832878573E-01   -7.0988148598570358E-09    3.0040935907019707E-05  2.8697108596045993E-06    3.6326189729136344E-03 -6.1992400557430759E-03 -5.3944948108480026E-04   4.38095858E+01 1.35058862E+02 3.32998690E+01 
1.10000000E+01  1.14452000E+05  1.28233630E+07   -5.1010306936512273E-01  2.5485345579923946E-01 -2.5524961356588327E-01   -1.8659782892150359E-08    3.1475295368625459E-05  2.8661834986999972E-06    3.6326160055150975E-03 -6.1992431725049219E-03 -5.3945203415874641E-04   4.58597450E+01 1.41310481E+02 3.48589330E+01 
1.15000000E+01  1.19650000E+05  1.33962760E+07   -5.1038679194845882E-01  2.5513718764465593E-01 -2.5524960430380289E-01   -3.6286363967574621E-08    3.2911277669368229E-05  2.8769446661728078E-06    3.6326142813220643E-03 -6.1992446914643992E-03 -5.3945065599281315E-04   4.78904059E+01 1.47443191E+02 3.63283200E+01 
1.20000000E+01  1.24643000E+05  1.39759750E+07   -5.1272631956876880E-01  2.5747672403269506E-01 -2.5524959553607374E-01   -3.4349628778965718E-08    3.4347471868413194E-05  2.8713622191503013E-06    3.6326207107231145E-03 -6.1992407111952754E-03 -5.3944604731507423E-04   4.97883239E+01 1.53910998E+02 3.77695780E+01 
1.25000000E+01  1.29597000E+05  1.45627820E+07   -5.1399341426511125E-01  2.5874382386625849E-01 -2.5524959039885275E-01   -2.0126264925725722E-08    3.5781082587940381E-05  2.8644131500777569E-06    3.6326203590625046E-03 -6.1992460149231324E-03 -5.3944314856939997E-04   5.17383399E+01 1.60483768E+02 3.92346710E+01 
1.30000000E+01  1.35216000E+05  1.51574110E+07   -5.1442506623611162E-01  2.5917547901124638E-01 -2.5524958722486524E-01   -1.2434838826961271E-08    3.7211777808899231E-05  2.8595871329604507E-06    3.6326184024536557E-03 -6.1992465330507149E-03 -5.3944670769684433E-04   5.37920060E+01 1.67203537E+02 4.09615810E+01 
1.35000000E+01  1.40459000E+05  1.57483170E+07   -5.1279504819423982E-01  2.5754546542762585E-01 -2.5524958276661397E-01   -1.7466242812100448E-08    3.8643378023422063E-05  2.8668146839884822E-06    3.6326180089844107E-03 -6.1992447697093653E-03 -5.3943754593731492E-04   5.57716639E+01 1.73831798E+02 4.24707830E+01 
1.40000000E+01  1.45666000E+05  1.63342310E+07   -5.1153740395217451E-01  2.5628782425163993E-01 -2.5524957970053458E-01   -1.2012083848076749E-08    4.0075332322364781E-05  2.8666679397921214E-06    3.6326292116408681E-03 -6.1992490423682023E-03 -5.3943328310186202E-04   5.77728930E+01 1.80444670E+02 4.39830120E+01 
1.45000000E+01  1.50583000E+05  1.69145290E+07   -5.1040019364914957E-01  2.5515062295001001E-01 -2.5524957069913956E-01   -3.5265072831107049E-08    4.1509100729436184E-05  2.8658523884674182E-06    3.6326360161982756E-03 -6.1992549585790317E-03 -5.3943780518281715E-04   5.96655788E+01 1.86927726E+02 4.53987590E+01 
1.50000000E+01  1.56257000E+05  1.74982200E+07   -5.0853885302224566E-01  2.5328928728347977E-01 -2.5524956573876589E-01   -1.9433426092692115E-08    4.2942089161662879E-05  2.8662409093843601E-06    3.6326411819649607E-03 -6.1992679396363709E-03 -5.3943904593806906E-04   6.18033869E+01 1.93511109E+02 4.70685170E+01 
1.55000000E+01  1.61110000E+05  1.80707950E+07   -5.1107455318184514E-01  2.5582499749989274E-01 -2.5524955568195240E-01   -3.9399924007625306E-08    4.4377566862232046E-05  2.8763143462274123E-06    3.6326462966885082E-03 -6.1992609483164426E-03 -5.3944239383752650E-04   6.37410839E+01 1.99881606E+02 4.84708500E+01 
1.60000000E+01  1.65908000E+05  1.86637730E+07   -5.1322626857202869E-01  2.5797671018953044E-01 -2.5524955838249824E-01    1.0580021717528098E-08    4.5814666888477016E-05  2.8724484025007255E-06    3.6326485102284442E-03 -6.1992575834878940E-03 -5.3944044535628405E-04   6.57413929E+01 2.06455387E+02 4.99572730E+01 
1.65000000E+01  1.71847000E+05  1.92623220E+07   -5.1341796682018803E-01  2.5816841208455454E-01 -2.5524955473563349E-01   -1.4287447851957232E-08    4.7248537641831655E-05  2.8680976585621375E-06    3.6326473450221438E-03 -6.1992556732809543E-03 -5.3943684886766953E-04   6.80267079E+01 2.13119483E+02 5.16083140E+01 
1.70000000E+01  1.76957000E+05  1.98491540E+07   -5.0971738260367294E-01  2.5446783428192821E-01 -2.5524954832174473E-01   -2.5127913582789985E-08    4.8683037132647964E-05  2.8688023358065965E-06    3.6326358629098338E-03 -6.1992636309628115E-03 -5.3942855398557822E-04   6.99917979E+01 2.19583866E+02 5.30667500E+01 
1.75000000E+01  1.81709000E+05  2.04269120E+07   -5.0743022430635354E-01  2.5218067275268435E-01 -2.5524955155366919E-01    1.2661822406881022E-08    5.0118929873135729E-05  2.8706193057364538E-06    3.6326390357149861E-03 -6.1992659871402565E-03 -5.3942803744857202E-04   7.18851490E+01 2.25903636E+02 5.43721800E+01 
1.80000000E+01  1.87240000E+05  2.09991330E+07   -5.0400416906658907E-01  2.4875462186550432E-01 -2.5524954720108473E-01   -1.7052270740645744E-08    5.1554370883332104E-05  2.8688778484968868E-06    3.6326461622263372E-03 -6.1992645881013119E-03 -5.3942935506059542E-04   7.39079049E+01 2.32215239E+02 5.58763180E+01 
1.85000000E+01  1.92182000E+05  2.15692860E+07   -5.0334409829045457E-01  2.4809455196520400E-01 -2.5524954632525054E-01   -3.4312859417777784E-09    5.2987009610969131E-05  2.8624087368362263E-06    3.6326433530082950E-03 -6.1992701325844441E-03 -5.3943214826655643E-04   7.58092029E+01 2.38472463E+02 5.72193930E+01 
1.90000000E+01  1.97331000E+05  2.21396480E+07   -5.0382175682797481E-01  2.4857221165902671E-01 -2.5524954516894810E-01   -4.5300861816645583E-09    5.4416712823706923E-05  2.8555406603691993E-06    3.6326445143197951E-03 -6.1992780691205243E-03 -5.3942998986160980E-04   7.80949140E+01 2.44913725E+02 5.87206540E+01 
1.95000000E+01  2.02166000E+05  2.27013950E+07   -5.0741250816343153E-01  2.5216296590338450E-01 -2.5524954226004704E-01   -1.1396302636087229E-08    5.5845505290865462E-05  2.8583586066536621E-06    3.6326332818718940E-03 -6.1992776862420584E-03 -5.3942678254484790E-04   7.99431038E+01 2.51098200E+02 6.00273340E+01 
2.00000000E+01  2.07426000E+05  2.32811290E+07   -5.1212876950645536E-01  2.5687923334601259E-01 -2.5524953616044277E-01   -2.3896631555579935E-08    5.7276362323179684E-05  2.8629212185270038E-06    3.6326366417248931E-03 -6.1992839753967329E-03 -5.3942295312302908E-04   8.19137578E+01 2.57481708E+02 6.14476080E+01 
2.05000000E+01  2.12467000E+05  2.38733690E+07   -5.1241962311205791E-01  2.5717009224696152E-01 -2.5524953086509639E-01   -2.0745763002194957E-08    5.8708383563698104E-05  2.8644255266409614E-06    3.6326339246933693E-03 -6.1992777124806678E-03 -5.3942498029365890E-04   8.38848660E+01 2.64001866E+02 6.28570720E+01 
0.00000000E+00  0.00000000E+00  0.00000000E+00   -2.9356191802032960E-01  1.4738875440365118E-01 -1.4617316361667843E-01   -0.0000000000000000E+00    3.8329484336489868E-02  2.9896712662566089E-03    1.8326771716256670E-03  1.3035041355844035E-03  2.8533962971052135E-03   2.07026005E-01 1.37501900E+00 7.80700000E-03 
1.03759766E-03  2.00000000E+01  2.77490000E+04   -2.9356268141710928E-01  1.4738951777060569E-01 -1.4617316364650360E-01    2.0403998499766491E-10    3.8328501521143636E-02  2.9896701368540336E-03    1.8326771149558808E-03  1.3035041933577842E-03  2.8533962033876104E-03   2.27870941E-01 1.46268400E+00 1.11880000E-02 
2.07519531E-03  3.60000000E+01  5.36850000E+04   -2.9356330678958986E-01  1.4739014295749830E-01 -1.4617316383209156E-01    1.2696445574240241E-09    3.8327517695463567E-02  2.9896685574435371E-03    1.8326770536837888E-03  1.3035042820452949E-03  2.8533961415258629E-03   4.58055019E-01 2.89264200E+00 2.59590000E-02 
0.00000000E+00  0.00000000E+00  0.00000000E+00   -2.8933778891298723E-01  1.4607996399064155E-01 -1.4325782492234568E-01   -0.0000000000000000E+00    6.4770137959718505E-02  4.9994151000385028E-03   -8.1264287239516952E-03 -3.7715124433637093E-03 -6.0206853670584761E-03   1.33910179E-02 5.31840000E-02 2.12000000E-03 
1.00097656E-02  4.40000000E+01  8.96900000E+03   -2.8932671701674484E-01  1.4606874677946377E-01 -1.4325797023728107E-01    1.0143594981219499E-06    6.4766119294536184E-02  4.9980930616205710E-03   -8.1266960069028404E-03 -3.7715067859810957E-03 -6.0204988943569010E-03   2.17561722E-02 9.60040000E-02 1.70520000E-02 
2.00195312E-02  1.27000000E+02  1.66080000E+04   -2.8932917559849325E-01  1.4607235468958596E-01 -1.4325682090890729E-01   -8.0227883438164155E-06    6.4759688072024549E-02  5.0030768197893384E-03   -8.1257611783779899E-03 -3.7716940080116911E-03 -6.0208372138373257E-03   4.93941307E-02 1.78199000E-01 4.42740000E-02 
3.02734375E-02  1.72000000E+02  2.38090000E+04   -2.8931671328078490E-01  1.4605920913766848E-01 -1.4325750414311642E-01    4.7692961828329723E-06    6.4752945260149034E-02  5.0039490551101991E-03   -8.1260240132869452E-03 -3.7716863613137630E-03 -6.0208995619330449E-03   6.90500736E-02 2.56794000E-01 5.89540000E-02 
4.00390625E-02  1.99000000E+02  3.56840000E+04   -2.8931624202864320E-01  1.4605837303016003E-01 -1.4325786899848317E-01    2.5468499464282997E-06    6.4748932335852064E-02  4.9989177036857601E-03   -8.1265241622931195E-03 -3.7715511152504734E-03 -6.0207146753532342E-03   9.63950157E-02 3.78606000E-01 6.73400000E-02 
5.00488281E-02  2.40000000E+02  4.26880000E+04   -2.8931326649072819E-01  1.4605530515635640E-01 -1.4325796133437180E-01    6.4454322317565284E-07    6.4743360113112144E-02  5.0012858950062040E-03   -8.1264966311796992E-03 -3.7717432147949723E-03 -6.0209267433013348E-03   1.14137173E-01 4.56569000E-01 8.21050000E-02 
0.00000000E+00  0.00000000E+00  0.00000000E+00   -2.8933778891298723E-01  1.4607996399064155E-01 -1.4325782492234568E-01   -0.0000000000000000E+00    6.4770137959718505E-02  4.9994151000385028E-03   -8.1264287239516952E-03 -3.7715124433637093E-03 -6.0206853670584761E-03   1.46729946E-02 2.91860000E-02 1.48100000E-03 
1.00097656E-02  4.40000000E+01  8.96900000E+03   -2.8932671701674495E-01  1.4606874677946377E-01 -1.4325797023728118E-01    1.0143594988969325E-06    6.4766119294536184E-02  4.9980930616205710E-03   -8.1266960069028404E-03 -3.7715067859810957E-03 -6.0204988943569010E-03   8.49161148E-02 6.86510000E-02 2.02600000E-02 
2.00195312E-02  1.27000000E+02  1.66080000E+04   -2.8932917559849325E-01  1.4607235468958596E-01 -1.4325682090890729E-01   -8.0227883445913914E-06    6.4759688072024549E-02  5.0030768197893384E-03   -8.1257611783779899E-03 -3.7716940080116919E-03 -6.0208372138373266E-03   1.24696970E-01 1.17114000E-01 6.85000000E-02 
3.02734375E-02  1.72000000E+02  2.38090000E+04   -2.8931671328078490E-01  1.4605920913766848E-01 -1.4325750414311642E-01    4.7692961828329723E-06    6.4752945260149034E-02  5.0039490551102000E-03   -8.1260240132869470E-03 -3.7716863613137639E-03 -6.0208995619330441E-03   1.49167061E-01 1.58246000E-01 9.38040000E-02 
4.00390625E-02  1.99000000E+02  3.56840000E+04   -2.8931624202864320E-01  1.4605837303016003E-01 -1.4325786899848317E-01    2.5468499464282997E-06    6.4748932335852064E-02  4.9989177036857610E-03   -8.1265241622931212E-03 -3.7715511152504751E-03 -6.0207146753532342E-03   1.75740957E-01 2.22621000E-01 1.07590000E-01 
5.00488281E-02  2.40000000E+02  4.26880000E+04   -2.8931326649072825E-01  1.4605530515635640E-01 -1.4325796133437185E-01    6.4454322356314394E-07    6.4743360113112144E-02  5.0012858950062031E-03   -8.1264966311797027E-03 -3.7717432147949715E-03 -6.0209267433013356E-03   1.97705984E-01 2.62816000E-01 1.31470000E-01 
0.00000000E+00  0.00000000E+00  0.00000000E+00   -2.8933778891298728E-01  1.4607996399064155E-01 -1.4325782492234573E-01   -0.0000000000000000E+00    6.4770137959718505E-02  4.9994151000385028E-03   -8.1264287239516952E-03 -3.7715124433637093E-03 -6.0206853670584761E-03   1.33340359E-02 1.98210000E-02 1.85900000E-03 
1.00097656E-02  4.40000000E+01  8.96900000E+03   -2.8932671701674484E-01  1.4606874677946377E-01 -1.4325797023728107E-01    1.0143594977344584E-06    6.4766119294536184E-02  4.9980930616205710E-03   -8.1266960069028404E-03 -3.7715067859810966E-03 -6.0204988943569010E-03   3.72149944E-02 2.87530000E-02 3.13700000E-02 
2.00195312E-02  1.27000000E+02  1.66080000E+04   -2.8932917559849325E-01  1.4607235468958596E-01 -1.4325682090890729E-01   -8.0227883438164155E-06    6.4759688072024549E-02  5.0030768197893375E-03   -8.1257611783779916E-03 -3.7716940080116919E-03 -6.0208372138373257E-03   9.33170319E-02 5.83070000E-02 9.54330000E-02 
3.02734375E-02  1.72000000E+02  2.38090000E+04   -2.8931671328078495E-01  1.4605920913766848E-01 -1.4325750414311647E-01    4.7692961832204662E-06    6.4752945260149034E-02  5.0039490551102008E-03   -8.1260240132869452E-03 -3.7716863613137647E-03 -6.0208995619330449E-03   1.28247023E-01 8.27010000E-02 1.33131000E-01 
4.00390625E-02  1.99000000E+02  3.56840000E+04   -2.8931624202864320E-01  1.4605837303016003E-01 -1.4325786899848317E-01    2.5468499460408067E-06    6.4748932335852064E-02  4.9989177036857593E-03   -8.1265241622931212E-03 -3.7715511152504734E-03 -6.0207146753532351E-03   1.59354210E-01 1.20546000E-01 1.56010000E-01 
5.00488281E-02  2.40000000E+02  4.26880000E+04   -2.8931326649072819E-01  1.4605530515635640E-01 -1.4325796133437180E-01    6.4454322317565284E-07    6.4743360113112144E-02  5.0012858950062022E-03   -8.1264966311797027E-03 -3.7717432147949697E-03 -6.0209267433013348E-03   1.89901114E-01 1.45512000E-01 1.78920000E-01 
0.00000000E+00  0.00000000E+00  0.00000000E+00   -2.9225097099898284E-01  1.4776718315818768E-01 -1.4448378784079516E-01   -0.0000000000000000E+00    7.5715170234194482E-02  1.2543276483945254E-02   -1.7000182979350332E-03 -1.2618738256037461E-03 -6.4155606847244870E-03   1.14541054E-02 5.45170000E-02 2.21700000E-03 
1.00097656E-02  3.80000000E+01  8.74900000E+03   -2.9226067896599373E-01  1.4777678398975880E-01 -1.4448389497623493E-01    7.4150492156083457E-07    7.5688563597851199E-02  1.2542910269316190E-02   -1.6999409575029099E-03 -1.2618473516535992E-03 -6.4155969266403582E-03   2.15339661E-02 9.39040000E-02 1.46010000E-02 
2.00195312E-02  7.90000000E+01  1.61460000E+04   -2.9226610040926587E-01  1.4778261298456108E-01 -1.4448348742470479E-01   -2.8207401953136510E-06    7.5648011578615657E-02  1.2547494483073079E-02   -1.7002265675424510E-03 -1.2616461519600686E-03 -6.4153860073834015E-03   4.11829948E-02 1.72814000E-01 2.89080000E-02 
3.02734375E-02  1.11000000E+02  2.31680000E+04   -2.9226595583810022E-01  1.4778358387119497E-01 -1.4448237196690525E-01   -7.7203133688585219E-06    7.5611802591560653E-02  1.2550102075947494E-02   -1.7002245775175216E-03 -1.2615799085978704E-03 -6.4151054448765808E-03   5.75659275E-02 2.47658000E-01 3.95700000E-02 
4.00390625E-02  1.44000000E+02  3.50350000E+04   -2.9227482647931846E-01  1.4779102798123783E-01 -1.4448379849808063E-01    9.8733925527401495E-06    7.5589022379517437E-02  1.2543815273706672E-02   -1.7001413681030995E-03 -1.2617885801366397E-03 -6.4155517779975477E-03   8.36970806E-02 3.72133000E-01 4.93520000E-02 
5.00488281E-02  1.80000000E+02  4.20550000E+04   -2.9227609605876897E-01  1.4779173973066267E-01 -1.4448435632810630E-01    3.8608482852065711E-06    7.5560164833880478E-02  1.2545045608168904E-02   -1.6999874242323916E-03 -1.2616457180022987E-03 -6.4155946274624754E-03   1.01517916E-01 4.49279000E-01 6.23870000E-02 
0.00000000E+00  0.00000000E+00  0.00000000E+00   -2.9225097099898284E-01  1.4776718315818768E-01 -1.4448378784079516E-01   -0.0000000000000000E+00    7.5715170234194482E-02  1.2543276483945254E-02   -1.7000182979350332E-03 -1.2618738256037461E-03 -6.4155606847244870E-03   1.21362209E-02 3.03120000E-02 1.34300000E-03 
1.00097656E-02  3.80000000E+01  8.74900000E+03   -2.9226067896599373E-01  1.4777678398975880E-01 -1.4448389497623493E-01    7.4150492156083457E-07    7.5688563597851199E-02  1.2542910269316190E-02   -1.6999409575029099E-03 -1.2618473516535997E-03 -6.4155969266403573E-03   2.57928371E-02 5.14690000E-02 2.38740000E-02 
2.00195312E-02  7.90000000E+01  1.61460000E+04   -2.9226610040926587E-01  1.4778261298456108E-01 -1.4448348742470479E-01   -2.8207401953136510E-06    7.5648011578615657E-02  1.2547494483073081E-02   -1.7002265675424510E-03 -1.2616461519600673E-03 -6.4153860073834033E-03   4.79960442E-02 9.76730000E-02 4.76420000E-02 
3.02734375E-02  1.11000000E+02  2.31680000E+04   -2.9226595583810028E-01  1.4778358387119497E-01 -1.4448237196690530E-01   -7.7203133684743179E-06    7.5611802591560653E-02  1.2550102075947494E-02   -1.7002245775175216E-03 -1.2615799085978704E-03 -6.4151054448765808E-03   6.72030449E-02 1.37348000E-01 6.56330000E-02 
4.00390625E-02  1.44000000E+02  3.50350000E+04   -2.9227482647931846E-01  1.4779102798123783E-01 -1.4448379849808063E-01    9.8733925523559388E-06    7.5589022379517437E-02  1.2543815273706668E-02   -1.7001413681030952E-03 -1.2617885801366395E-03 -6.4155517779975494E-03   9.40158367E-02 2.05078000E-01 8.67120000E-02 
5.00488281E-02  1.80000000E+02  4.20550000E+04   -2.9227609605876897E-01  1.4779173973066267E-01 -1.4448435632810630E-01    3.8608482852065711E-06    7.5560164833880478E-02  1.2545045608168907E-02   -1.6999874242323899E-03 -1.2616457180022981E-03 -6.4155946274624754E-03   1.14524841E-01 2.50779000E-01 1.09108000E-01 
0.00000000E+00  0.00000000E+00  0.00000000E+00   -2.9225097099898278E-01  1.4776718315818768E-01 -1.4448378784079510E-01   -0.0000000000000000E+00    7.5715170234194482E-02  1.2543276483945254E-02   -1.7000182979350332E-03 -1.2618738256037461E-03 -6.4155606847244870E-03   9.78016853E-03 1.44930000E-02 1.40000000E-03 
1.00097656E-02  3.80000000E+01  8.74900000E+03   -2.9226067896599367E-01  1.4777678398975880E-01 -1.4448389497623487E-01    7.4150492156083489E-07    7.5688563597851199E-02  1.2542910269316190E-02   -1.6999409575029099E-03 -1.2618473516535997E-03 -6.4155969266403573E-03   3.18839550E-02 2.94670000E-02 3.50180000E-02 
2.00195312E-02  7.90000000E+01  1.61460000E+04   -2.9226610040926593E-01  1.4778261298456108E-01 -1.4448348742470485E-01   -2.8207401945452460E-06    7.5648011578615657E-02  1.2547494483073081E-02   -1.7002265675424510E-03 -1.2616461519600682E-03 -6.4153860073834024E-03   6.38649464E-02 5.48420000E-02 7.25580000E-02 
3.02734375E-02  1.11000000E+02  2.31680000E+04   -2.9226595583810028E-01  1.4778358387119497E-01 -1.4448237196690530E-01   -7.7203133688585185E-06    7.5611802591560653E-02  1.2550102075947494E-02   -1.7002245775175216E-03 -1.2615799085978704E-03 -6.4151054448765808E-03   9.11538601E-02 7.91390000E-02 1.00419000E-01 
4.00390625E-02  1.44000000E+02  3.50350000E+04   -2.9227482647931841E-01  1.4779102798123783E-01 -1.4448379849808057E-01    9.8733925519717314E-06    7.5589022379517437E-02  1.2543815273706670E-02   -1.7001413681030969E-03 -1.2617885801366397E-03 -6.4155517779975494E-03   1.24099016E-01 1.13315000E-01 1.30835000E-01 
5.00488281E-02  1.80000000E+02  4.20550000E+04   -2.9227609605876897E-01  1.4779173973066267E-01 -1.4448435632810630E-01    3.8608482855907759E-06    7.5560164833880478E-02  1.2545045608168907E-02   -1.6999874242323908E-03 -1.2616457180022989E-03 -6.4155946274624762E-03   1.54026985E-01 1.35739000E-01 1.61688000E-01 
0.00000000E+00  0.00000000E+00  0.00000000E+00   -2.8258282316785788E-01  1.4353886152693229E-01 -1.3904396164092558E-01   -0.0000000000000000E+00    2.8329234552319060E-01  1.9726129568389945E-02    1.0381737417261463E-02  1.5957370704617859E-02  1.2274825143133748E-02   1.74307823E-03 3.05300000E-03 7.64000000E-04 
1.07421875E-02  1.40000000E+01  1.68300000E+03   -2.8256285076976573E-01  1.4351845590895532E-01 -1.3904439486081041E-01    3.1157044125761200E-06    2.8339394295602033E-01  1.9725170314075592E-02    1.0381304164837459E-02  1.5956060488866032E-02  1.2274930429639373E-02   3.17692757E-03 4.67800000E-03 6.30500000E-03 
